station_id,latitude,longitude,element,first_year,last_year
ASN00006044,-25.9261,113.5319,TMIN,1988,2023
ASN00006044,-25.9261,113.5319,PRCP,1893,2025
ASN00006044,-25.9261,113.5319,DAPR,1918,2025
ASN00006044,-25.9261,113.5319,DATN,2006,2023
ASN00006044,-25.9261,113.5319,DATX,2005,2023
ASN00006044,-25.9261,113.5319,DWPR,1918,2025
ASN00006044,-25.9261,113.5319,MDPR,1918,2025
ASN00006044,-25.9261,113.5319,MDTN,2006,2023
ASN00006044,-25.9261,113.5319,MDTX,2005,2023
ASN00006045,-26.6969,113.7158,PRCP,1900,2025
ASN00006045,-26.6969,113.7158,DAPR,1960,2025
ASN00006045,-26.6969,113.7158,DWPR,1960,2025
ASN00006045,-26.6969,113.7158,MDPR,1960,2025
ASN00006046,-23.1747,115.1194,PRCP,1893,2000
ASN00006046,-23.1747,115.1194,DAPR,1985,1985
ASN00006046,-23.1747,115.1194,DWPR,1985,1985
ASN00006046,-23.1747,115.1194,MDPR,1985,1985
ASN00006047,-25.405,115.2267,PRCP,1914,1993
ASN00006048,-27.3853,115.9664,PRCP,1903,2010
ASN00006048,-27.3853,115.9664,DAPR,1973,2006
ASN00006048,-27.3853,115.9664,DWPR,1973,2006
ASN00006048,-27.3853,115.9664,MDPR,1973,2006
ASN00006049,-27.1,115.5,PRCP,1907,1944
ASN00006050,-23.7647,114.5539,PRCP,1890,2024
ASN00006051,-27.9864,115.6306,PRCP,1945,2007
ASN00006051,-27.9864,115.6306,DAPR,1971,2003
ASN00006051,-27.9864,115.6306,DWPR,1971,2003
ASN00006051,-27.9864,115.6306,MDPR,1971,2003
ASN00006052,-23.8608,115.1475,PRCP,1888,2025
ASN00006052,-23.8608,115.1475,DAPR,1974,2004
ASN00006052,-23.8608,115.1475,DWPR,1974,2004
ASN00006052,-23.8608,115.1475,MDPR,1974,2004
ASN00006053,-25.3017,115.1161,PRCP,1909,2017
ASN00006053,-25.3017,115.1161,DAPR,1999,2013
ASN00006053,-25.3017,115.1161,DWPR,1999,2005
ASN00006053,-25.3017,115.1161,MDPR,1999,2013
ASN00006054,-26.0511,114.7542,PRCP,1917,2011
ASN00006054,-26.0511,114.7542,DAPR,1917,2008
ASN00006054,-26.0511,114.7542,DWPR,1917,2008
ASN00006054,-26.0511,114.7542,MDPR,1917,2008
ASN00006055,-27.7458,115.8286,PRCP,1904,2025
ASN00006055,-27.7458,115.8286,DAPR,1969,2025
ASN00006055,-27.7458,115.8286,DWPR,1969,2025
ASN00006055,-27.7458,115.8286,MDPR,1969,2025
ASN00006056,-25.74,114.2847,PRCP,1898,2005
ASN00006056,-25.74,114.2847,DAPR,1912,1999
ASN00006056,-25.74,114.2847,DWPR,1912,1999
ASN00006056,-25.74,114.2847,MDPR,1912,1999
ASN00006057,-25.1833,114.6767,PRCP,1909,1972
ASN00006057,-25.1833,114.6767,DAPR,1967,1967
ASN00006057,-25.1833,114.6767,DWPR,1967,1967
ASN00006057,-25.1833,114.6767,MDPR,1967,1967
ASN00006058,-27.4278,115.5147,PRCP,1904,2024
ASN00006058,-27.4278,115.5147,DAPR,1995,2021
ASN00006058,-27.4278,115.5147,DWPR,1995,2021
ASN00006058,-27.4278,115.5147,MDPR,1995,2021
ASN00006059,-25.9436,114.3222,PRCP,1923,2025
ASN00006059,-25.9436,114.3222,DAPR,1971,2024
ASN00006059,-25.9436,114.3222,DWPR,1971,2024
ASN00006059,-25.9436,114.3222,MDPR,1971,2024
ASN00006060,-26.2011,114.2869,PRCP,1913,2018
ASN00006060,-26.2011,114.2869,DAPR,1971,2003
ASN00006060,-26.2011,114.2869,DWPR,1971,2003
ASN00006060,-26.2011,114.2869,MDPR,1971,2003
ASN00006061,-24.9017,114.2164,PRCP,1947,2011
ASN00006061,-24.9017,114.2164,DAPR,2004,2004
ASN00006061,-24.9017,114.2164,DWPR,2004,2004
ASN00006061,-24.9017,114.2164,MDPR,2004,2004
ASN00006062,-24.9,113.65,TMAX,1907,1950
ASN00006062,-24.9,113.65,TMIN,1907,1950
ASN00006062,-24.9,113.65,PRCP,1883,2022
ASN00006062,-24.9,113.65,DATN,1927,1946
ASN00006062,-24.9,113.65,DATX,1938,1946
ASN00006062,-24.9,113.65,MDTN,1927,1946
ASN00006062,-24.9,113.65,MDTX,1938,1946
ASN00006063,-27.5167,115.05,PRCP,1929,1943
ASN00006064,-24.2167,115.3833,PRCP,1930,1947
ASN00006065,-23.4,114.7,PRCP,1929,1954
ASN00006066,-23.1567,114.5403,PRCP,1898,2025
ASN00006066,-23.1567,114.5403,DAPR,1998,2014
ASN00006066,-23.1567,114.5403,DWPR,1998,2006
ASN00006066,-23.1567,114.5403,MDPR,1998,2014
ASN00006067,-23.5,114.0167,PRCP,1953,1955
ASN00006068,-25.4906,114.3981,PRCP,1953,2021
ASN00006068,-25.4906,114.3981,DAPR,1983,2021
ASN00006068,-25.4906,114.3981,DWPR,1983,2021
ASN00006068,-25.4906,114.3981,MDPR,1983,2021
ASN00006069,-26.5903,115.9267,PRCP,1900,2025
ASN00006069,-26.5903,115.9267,DAPR,1992,2025
ASN00006069,-26.5903,115.9267,DWPR,1992,2025
ASN00006069,-26.5903,115.9267,MDPR,1992,2025
ASN00006070,-24.3058,114.5003,PRCP,1950,2025
ASN00006070,-24.3058,114.5003,DAPR,1982,1999
ASN00006070,-24.3058,114.5003,DWPR,1982,1999
ASN00006070,-24.3058,114.5003,MDPR,1982,1999
ASN00006071,-26.6167,115.5467,PRCP,1932,2015
ASN00006071,-26.6167,115.5467,DAPR,1998,2012
ASN00006071,-26.6167,115.5467,DWPR,1998,2012
ASN00006071,-26.6167,115.5467,MDPR,1998,2012
ASN00006072,-23.0314,115.0414,TMAX,1972,2024
ASN00006072,-23.0314,115.0414,TMIN,1972,2024
ASN00006072,-23.0314,115.0414,PRCP,1898,2024
ASN00006072,-23.0314,115.0414,DAPR,1987,2023
ASN00006072,-23.0314,115.0414,DATN,1994,2024
ASN00006072,-23.0314,115.0414,DATX,1994,2024
ASN00006072,-23.0314,115.0414,DWPR,1987,2023
ASN00006072,-23.0314,115.0414,MDPR,1987,2023
ASN00006072,-23.0314,115.0414,MDTN,1994,2024
ASN00006072,-23.0314,115.0414,MDTX,1994,2024
ASN00006073,-24.8333,113.3,PRCP,1902,1918
ASN00006074,-24.8667,114.5833,PRCP,1889,1897
ASN00006075,-25.2,113.9,PRCP,1921,1933
ASN00006076,-26.3,114.25,PRCP,1912,1919
ASN00006077,-25.3,115.6,PRCP,1918,1928
ASN00006078,-25.8,115.1,PRCP,1928,1939
ASN00006079,-25.0881,114.3853,PRCP,1907,2005
ASN00006079,-25.0881,114.3853,DAPR,1977,2004
ASN00006079,-25.0881,114.3853,DWPR,1977,2004
ASN00006079,-25.0881,114.3853,MDPR,1977,2004
ASN00006080,-26.2564,113.8064,TMAX,1980,1988
ASN00006080,-26.2564,113.8064,TMIN,1980,1988
ASN00006080,-26.2564,113.8064,PRCP,1963,1996
ASN00006081,-26.4,114.05,PRCP,1915,1931
ASN00006081,-26.4,114.05,DAPR,1919,1919
ASN00006081,-26.4,114.05,DWPR,1919,1919
ASN00006081,-26.4,114.05,MDPR,1919,1919
ASN00006082,-24.5,113.5,PRCP,1906,1930
ASN00006083,-24.3,113.8,PRCP,1922,1942
ASN00006084,-23.4853,113.7811,PRCP,1909,2025
ASN00006084,-23.4853,113.7811,DAPR,2005,2008
ASN00006084,-23.4853,113.7811,DWPR,2005,2008
ASN00006084,-23.4853,113.7811,MDPR,2005,2008
ASN00006085,-24.2,114.1,PRCP,1894,1940
ASN00006087,-24.8167,113.8333,TMAX,1966,1977
ASN00006087,-24.8167,113.8333,TMIN,1966,1977
ASN00006087,-24.8167,113.8333,PRCP,1966,1977
ASN00006087,-24.8167,113.8333,DAPR,1974,1974
ASN00006087,-24.8167,113.8333,DWPR,1974,1974
ASN00006087,-24.8167,113.8333,MDPR,1974,1974
ASN00006088,-24.4333,114.2667,PRCP,1929,1931
ASN00006089,-23.6333,113.6167,PRCP,1913,1920
ASN00006089,-23.6333,113.6167,DAPR,1915,1915
ASN00006089,-23.6333,113.6167,DWPR,1915,1915
ASN00006089,-23.6333,113.6167,MDPR,1915,1915
ASN00006090,-26.96,115.9733,PRCP,1920,1993
ASN00006090,-26.96,115.9733,DAPR,1975,1975
ASN00006090,-26.96,115.9733,DWPR,1975,1975
ASN00006090,-26.96,115.9733,MDPR,1975,1975
ASN00006091,-25.9667,115.9833,PRCP,1907,1909
ASN00006092,-26.8156,114.6133,PRCP,1969,1977
ASN00006092,-26.8156,114.6133,DAPR,1972,1972
ASN00006092,-26.8156,114.6133,DWPR,1972,1972
ASN00006092,-26.8156,114.6133,MDPR,1972,1972
ASN00006093,-23.81,114.0083,PRCP,1972,1986
ASN00006093,-23.81,114.0083,DAPR,1975,1975
ASN00006093,-23.81,114.0083,DWPR,1975,1975
ASN00006093,-23.81,114.0083,MDPR,1975,1975
ASN00006094,-24.2167,113.3833,TMAX,1972,1975
ASN00006094,-24.2167,113.3833,TMIN,1972,1975
ASN00006094,-24.2167,113.3833,PRCP,1971,1975
ASN00006094,-24.2167,113.3833,DAPR,1972,1975
ASN00006094,-24.2167,113.3833,DWPR,1972,1975
ASN00006094,-24.2167,113.3833,MDPR,1972,1975
ASN00006095,-24.3967,113.4056,PRCP,1952,2024
ASN00006095,-24.3967,113.4056,DAPR,2002,2005
ASN00006095,-24.3967,113.4056,DWPR,2002,2005
ASN00006095,-24.3967,113.4056,MDPR,2002,2005
ASN00006096,-25.0167,114.2833,PRCP,1929,1930
ASN00006097,-26.1203,113.3975,PRCP,1982,2023
ASN00006097,-26.1203,113.3975,DAPR,1986,2004
ASN00006097,-26.1203,113.3975,DWPR,1986,2004
ASN00006097,-26.1203,113.3975,MDPR,1986,2004
ASN00006098,-25.0294,115.8628,PRCP,1985,2018
ASN00006098,-25.0294,115.8628,DAPR,2003,2017
ASN00006098,-25.0294,115.8628,DWPR,2003,2017
ASN00006098,-25.0294,115.8628,MDPR,2003,2017
ASN00006099,-26.8936,115.9561,TMAX,1989,2025
ASN00006099,-26.8936,115.9561,TMIN,1989,2025
ASN00006099,-26.8936,115.9561,PRCP,1987,2025
ASN00006099,-26.8936,115.9561,DAPR,1997,2025
ASN00006099,-26.8936,115.9561,DATN,1994,2025
ASN00006099,-26.8936,115.9561,DATX,1994,2025
ASN00006099,-26.8936,115.9561,DWPR,1997,2012
ASN00006099,-26.8936,115.9561,MDPR,1997,2025
ASN00006099,-26.8936,115.9561,MDTN,1994,2025
ASN00006099,-26.8936,115.9561,MDTX,1994,2025
ASN00006100,-27.525,115.0569,PRCP,1985,2013
ASN00006100,-27.525,115.0569,DAPR,1999,2004
ASN00006100,-27.525,115.0569,DWPR,1999,2004
ASN00006100,-27.525,115.0569,MDPR,1999,2004
ASN00006101,-26.0983,115.2444,PRCP,1988,2000
ASN00006101,-26.0983,115.2444,DAPR,1988,1999
ASN00006101,-26.0983,115.2444,DWPR,1988,1999
ASN00006101,-26.0983,115.2444,MDPR,1988,1999
ASN00006102,-26.1764,113.215,PRCP,1996,2025
ASN00006102,-26.1764,113.215,DAPR,1997,2025
ASN00006102,-26.1764,113.215,DWPR,1997,2025
ASN00006102,-26.1764,113.215,MDPR,1997,2025
ASN00006103,-23.9064,114.7681,PRCP,1911,2018
ASN00006103,-23.9064,114.7681,DAPR,2008,2008
ASN00006103,-23.9064,114.7681,DWPR,2008,2008
ASN00006103,-23.9064,114.7681,MDPR,2008,2008
ASN00006105,-25.8925,113.5772,TMAX,2000,2025
ASN00006105,-25.8925,113.5772,TMIN,2000,2025
ASN00006105,-25.8925,113.5772,PRCP,2000,2025
ASN00006106,-25.0381,115.9953,PRCP,1929,2016
ASN00006106,-25.0381,115.9953,DAPR,1989,2016
ASN00006106,-25.0381,115.9953,DWPR,1989,2016
ASN00006106,-25.0381,115.9953,MDPR,1989,2016
ASN00006107,-24.8128,113.7925,PRCP,2005,2009
ASN00007000,-28.6294,116.2814,PRCP,1902,2012
ASN00007000,-28.6294,116.2814,DAPR,1951,2012
ASN00007000,-28.6294,116.2814,DWPR,1951,2008
ASN00007000,-28.6294,116.2814,MDPR,1951,2012
ASN00007001,-26.9667,117.9167,PRCP,1910,2025
ASN00007001,-26.9667,117.9167,DAPR,1948,2025
ASN00007001,-26.9667,117.9167,DWPR,1948,2025
ASN00007001,-26.9667,117.9167,MDPR,1948,2025
ASN00007002,-26.3611,118.0283,PRCP,1899,2004
ASN00007002,-26.3611,118.0283,DAPR,1934,2006
ASN00007002,-26.3611,118.0283,DWPR,1934,2004
ASN00007002,-26.3611,118.0283,MDPR,1934,2006
ASN00007003,-26.0417,116.9528,PRCP,1883,2022
ASN00007003,-26.0417,116.9528,DAPR,1970,2017
ASN00007003,-26.0417,116.9528,DWPR,1970,2004
ASN00007003,-26.0417,116.9528,MDPR,1970,2017
ASN00007004,-27.35,117.6667,PRCP,1939,1954
ASN00007004,-27.35,117.6667,DAPR,1942,1942
ASN00007004,-27.35,117.6667,DWPR,1942,1942
ASN00007004,-27.35,117.6667,MDPR,1942,1942
ASN00007005,-28.3,117.9,PRCP,1910,1949
ASN00007005,-28.3,117.9,DAPR,1948,1948
ASN00007005,-28.3,117.9,DWPR,1948,1948
ASN00007005,-28.3,117.9,MDPR,1948,1948
ASN00007006,-28.0411,117.6703,PRCP,1910,2023
ASN00007006,-28.0411,117.6703,DAPR,1972,2008
ASN00007006,-28.0411,117.6703,DWPR,1972,2008
ASN00007006,-28.0411,117.6703,MDPR,1972,2008
ASN00007007,-26.9844,116.5361,PRCP,1891,2025
ASN00007007,-26.9844,116.5361,DAPR,1948,2025
ASN00007007,-26.9844,116.5361,DWPR,1948,2025
ASN00007007,-26.9844,116.5361,MDPR,1948,2025
ASN00007008,-25.5067,118.7933,PRCP,1919,2025
ASN00007008,-25.5067,118.7933,DAPR,1951,1984
ASN00007008,-25.5067,118.7933,DWPR,1951,1984
ASN00007008,-25.5067,118.7933,MDPR,1951,1984
ASN00007009,-27.4833,117.3,PRCP,1911,1974
ASN00007009,-27.4833,117.3,DAPR,1972,1972
ASN00007009,-27.4833,117.3,DWPR,1972,1972
ASN00007009,-27.4833,117.3,MDPR,1972,1972
ASN00007010,-28.6097,116.5714,PRCP,1912,2006
ASN00007010,-28.6097,116.5714,DAPR,1981,2005
ASN00007010,-28.6097,116.5714,DWPR,1981,2005
ASN00007010,-28.6097,116.5714,MDPR,1981,2005
ASN00007011,-28.7839,117.3625,PRCP,1902,2016
ASN00007011,-28.7839,117.3625,DAPR,1977,2015
ASN00007011,-28.7839,117.3625,DWPR,1977,2015
ASN00007011,-28.7839,117.3625,MDPR,1977,2015
ASN00007012,-26.1297,118.4853,PRCP,1918,1997
ASN00007012,-26.1297,118.4853,DAPR,1932,1991
ASN00007012,-26.1297,118.4853,DWPR,1932,1991
ASN00007012,-26.1297,118.4853,MDPR,1932,1991
ASN00007013,-27.25,118.3333,PRCP,1912,1946
ASN00007014,-27.2528,117.6525,PRCP,1898,2025
ASN00007014,-27.2528,117.6525,DAPR,2000,2023
ASN00007014,-27.2528,117.6525,DWPR,2000,2023
ASN00007014,-27.2528,117.6525,MDPR,2000,2023
ASN00007015,-27.3,117.25,PRCP,1927,1955
ASN00007016,-29.3667,117.7,PRCP,1905,1961
ASN00007017,-27.4233,117.8994,TMAX,1957,1985
ASN00007017,-27.4233,117.8994,TMIN,1957,1985
ASN00007017,-27.4233,117.8994,PRCP,1894,2025
ASN00007017,-27.4233,117.8994,DAPR,1963,2020
ASN00007017,-27.4233,117.8994,DWPR,1963,2020
ASN00007017,-27.4233,117.8994,MDPR,1963,2020
ASN00007018,-27.0392,118.365,PRCP,1916,1984
ASN00007019,-24.0019,119.5725,PRCP,1917,2025
ASN00007019,-24.0019,119.5725,DAPR,1930,2003
ASN00007019,-24.0019,119.5725,DWPR,1930,2003
ASN00007019,-24.0019,119.5725,MDPR,1930,2003
ASN00007020,-26.8764,118.1731,PRCP,1887,2004
ASN00007020,-26.8764,118.1731,DAPR,2003,2003
ASN00007020,-26.8764,118.1731,DWPR,2003,2003
ASN00007020,-26.8764,118.1731,MDPR,2003,2003
ASN00007021,-27.3839,117.7453,PRCP,1907,2004
ASN00007021,-27.3839,117.7453,DAPR,1963,2003
ASN00007021,-27.3839,117.7453,DWPR,1963,2003
ASN00007021,-27.3839,117.7453,MDPR,1963,2003
ASN00007022,-27.4667,117.85,PRCP,1896,1953
ASN00007022,-27.4667,117.85,DAPR,1916,1922
ASN00007022,-27.4667,117.85,DWPR,1916,1922
ASN00007022,-27.4667,117.85,MDPR,1916,1922
ASN00007023,-25.6864,119.2258,PRCP,1929,2023
ASN00007023,-25.6864,119.2258,DAPR,1984,2016
ASN00007023,-25.6864,119.2258,DWPR,1984,2016
ASN00007023,-25.6864,119.2258,MDPR,1984,2016
ASN00007024,-28.2731,117.1544,PRCP,1937,2025
ASN00007024,-28.2731,117.1544,DAPR,2004,2004
ASN00007024,-28.2731,117.1544,DWPR,2004,2004
ASN00007024,-28.2731,117.1544,MDPR,2004,2004
ASN00007025,-23.9214,116.5594,PRCP,1929,2002
ASN00007025,-23.9214,116.5594,DAPR,1966,2002
ASN00007025,-23.9214,116.5594,DWPR,1966,2002
ASN00007025,-23.9214,116.5594,MDPR,1966,2002
ASN00007026,-26.45,118.2,PRCP,1920,1973
ASN00007026,-26.45,118.2,DAPR,1926,1935
ASN00007026,-26.45,118.2,DWPR,1926,1935
ASN00007026,-26.45,118.2,MDPR,1926,1935
ASN00007027,-28.2494,116.34,PRCP,1888,2024
ASN00007027,-28.2494,116.34,DAPR,1982,2021
ASN00007027,-28.2494,116.34,DWPR,1982,2021
ASN00007027,-28.2494,116.34,MDPR,1982,2021
ASN00007028,-24.0469,116.2181,PRCP,1946,2019
ASN00007028,-24.0469,116.2181,DAPR,2003,2005
ASN00007028,-24.0469,116.2181,DWPR,2003,2005
ASN00007028,-24.0469,116.2181,MDPR,2003,2005
ASN00007029,-25.4333,116.1167,PRCP,1908,1948
ASN00007030,-26.1142,117.5047,PRCP,1921,2025
ASN00007030,-26.1142,117.5047,DAPR,1969,2003
ASN00007030,-26.1142,117.5047,DWPR,1969,2003
ASN00007030,-26.1142,117.5047,MDPR,1969,2003
ASN00007031,-26.905,118.8361,PRCP,1918,2024
ASN00007031,-26.905,118.8361,DAPR,1999,2005
ASN00007031,-26.905,118.8361,DWPR,1999,2005
ASN00007031,-26.905,118.8361,MDPR,1999,2005
ASN00007032,-27.6292,117.4867,PRCP,1925,1980
ASN00007032,-27.6292,117.4867,DAPR,1974,1974
ASN00007032,-27.6292,117.4867,DWPR,1974,1974
ASN00007032,-27.6292,117.4867,MDPR,1974,1974
ASN00007033,-24.3444,119.5808,PRCP,1924,2015
ASN00007033,-24.3444,119.5808,DAPR,1972,2006
ASN00007033,-24.3444,119.5808,DWPR,1972,2006
ASN00007033,-24.3444,119.5808,MDPR,1972,2006
ASN00007034,-27.7447,116.7442,PRCP,1923,2018
ASN00007034,-27.7447,116.7442,DAPR,1999,2017
ASN00007034,-27.7447,116.7442,DWPR,1999,2017
ASN00007034,-27.7447,116.7442,MDPR,1999,2017
ASN00007035,-26.8936,117.1211,PRCP,1921,1994
ASN00007035,-26.8936,117.1211,DAPR,1930,1990
ASN00007035,-26.8936,117.1211,DWPR,1930,1990
ASN00007035,-26.8936,117.1211,MDPR,1930,1990
ASN00007036,-26.3475,118.9583,PRCP,1925,1998
ASN00007036,-26.3475,118.9583,DAPR,1994,1997
ASN00007036,-26.3475,118.9583,DWPR,1994,1997
ASN00007036,-26.3475,118.9583,MDPR,1994,1997
ASN00007037,-28.5564,117.7803,PRCP,1910,2025
ASN00007037,-28.5564,117.7803,DAPR,1972,2020
ASN00007037,-28.5564,117.7803,DWPR,1972,2020
ASN00007037,-28.5564,117.7803,MDPR,1972,2020
ASN00007038,-26.275,117.7842,PRCP,1927,2008
ASN00007038,-26.275,117.7842,DAPR,1984,2008
ASN00007038,-26.275,117.7842,DWPR,1984,2008
ASN00007038,-26.275,117.7842,MDPR,1984,2008
ASN00007039,-27.6,117.9,PRCP,1898,1963
ASN00007040,-27.5958,117.75,PRCP,1915,1979
ASN00007040,-27.5958,117.75,DAPR,1963,1979
ASN00007040,-27.5958,117.75,DWPR,1963,1979
ASN00007040,-27.5958,117.75,MDPR,1963,1979
ASN00007041,-25.1303,116.9047,PRCP,1902,2006
ASN00007041,-25.1303,116.9047,DAPR,1984,2006
ASN00007041,-25.1303,116.9047,DWPR,1984,2006
ASN00007041,-25.1303,116.9047,MDPR,1984,2006
ASN00007042,-26.9367,117.5928,PRCP,1926,2015
ASN00007042,-26.9367,117.5928,DAPR,1974,2008
ASN00007042,-26.9367,117.5928,DWPR,1974,2008
ASN00007042,-26.9367,117.5928,MDPR,1974,2008
ASN00007043,-26.4458,116.5467,PRCP,1899,2009
ASN00007043,-26.4458,116.5467,DAPR,1933,2009
ASN00007043,-26.4458,116.5467,DWPR,1933,2005
ASN00007043,-26.4458,116.5467,MDPR,1933,2009
ASN00007044,-28.3,116.2,PRCP,1912,1948
ASN00007045,-26.6136,118.5372,TMAX,1948,2025
ASN00007045,-26.6136,118.5372,TMIN,1948,2025
ASN00007045,-26.6136,118.5372,PRCP,1944,2025
ASN00007045,-26.6136,118.5372,DAPR,1972,2011
ASN00007045,-26.6136,118.5372,DATN,1995,2016
ASN00007045,-26.6136,118.5372,DATX,1995,2016
ASN00007045,-26.6136,118.5372,DWPR,1972,2011
ASN00007045,-26.6136,118.5372,MDPR,1972,2011
ASN00007045,-26.6136,118.5372,MDTN,1995,2016
ASN00007045,-26.6136,118.5372,MDTX,1995,2016
ASN00007045,-26.6136,118.5372,TAVG,1948,2015
ASN00007046,-26.5933,118.4883,TMAX,1926,1950
ASN00007046,-26.5933,118.4883,TMIN,1926,1950
ASN00007046,-26.5933,118.4883,PRCP,1908,1986
ASN00007046,-26.5933,118.4883,DAPR,1920,1980
ASN00007046,-26.5933,118.4883,DATN,1927,1947
ASN00007046,-26.5933,118.4883,DATX,1927,1947
ASN00007046,-26.5933,118.4883,DWPR,1920,1980
ASN00007046,-26.5933,118.4883,MDPR,1920,1980
ASN00007046,-26.5933,118.4883,MDTN,1927,1947
ASN00007046,-26.5933,118.4883,MDTX,1927,1947
ASN00007047,-28.4467,118.2675,PRCP,1923,2021
ASN00007047,-28.4467,118.2675,DAPR,1978,2021
ASN00007047,-28.4467,118.2675,DWPR,1978,2021
ASN00007047,-28.4467,118.2675,MDPR,1978,2021
ASN00007048,-27.4222,116.825,PRCP,1901,2024
ASN00007048,-27.4222,116.825,DAPR,1983,2020
ASN00007048,-27.4222,116.825,DWPR,1983,2020
ASN00007048,-27.4222,116.825,MDPR,1983,2020
ASN00007049,-26.3736,117.3339,PRCP,1899,2019
ASN00007049,-26.3736,117.3339,DAPR,1990,2018
ASN00007049,-26.3736,117.3339,DWPR,1990,2018
ASN00007049,-26.3736,117.3339,MDPR,1990,2018
ASN00007050,-25.0942,118.2983,PRCP,1916,2024
ASN00007050,-25.0942,118.2983,DAPR,1965,2006
ASN00007050,-25.0942,118.2983,DWPR,1965,2006
ASN00007050,-25.0942,118.2983,MDPR,1965,2006
ASN00007051,-24.95,118.7133,PRCP,1919,1950
ASN00007051,-24.95,118.7133,DAPR,1925,1935
ASN00007051,-24.95,118.7133,DWPR,1925,1935
ASN00007051,-24.95,118.7133,MDPR,1925,1935
ASN00007052,-25.9214,117.6,PRCP,1889,2020
ASN00007052,-25.9214,117.6,DAPR,2001,2010
ASN00007052,-25.9214,117.6,DWPR,2001,2008
ASN00007052,-25.9214,117.6,MDPR,2001,2010
ASN00007053,-24.3086,116.9111,PRCP,1901,2021
ASN00007053,-24.3086,116.9111,DAPR,1908,2015
ASN00007053,-24.3086,116.9111,DWPR,1908,2005
ASN00007053,-24.3086,116.9111,MDPR,1908,2015
ASN00007054,-27.8794,117.5506,PRCP,1927,2016
ASN00007054,-27.8794,117.5506,DAPR,2000,2008
ASN00007054,-27.8794,117.5506,DWPR,2000,2008
ASN00007054,-27.8794,117.5506,MDPR,2000,2008
ASN00007055,-25.8064,117.3906,PRCP,1894,2025
ASN00007055,-25.8064,117.3906,DAPR,1916,2003
ASN00007055,-25.8064,117.3906,DWPR,1916,2003
ASN00007055,-25.8064,117.3906,MDPR,1916,2003
ASN00007056,-24.8567,116.895,PRCP,1930,1975
ASN00007056,-24.8567,116.895,DAPR,1937,1937
ASN00007056,-24.8567,116.895,DWPR,1937,1937
ASN00007056,-24.8567,116.895,MDPR,1937,1937
ASN00007057,-28.0619,117.8503,TMAX,1957,1997
ASN00007057,-28.0619,117.8503,TMIN,1957,1997
ASN00007057,-28.0619,117.8503,PRCP,1895,2010
ASN00007057,-28.0619,117.8503,DAPR,1911,2009
ASN00007057,-28.0619,117.8503,DATN,1994,1995
ASN00007057,-28.0619,117.8503,DATX,1994,1997
ASN00007057,-28.0619,117.8503,DWPR,1911,2009
ASN00007057,-28.0619,117.8503,MDPR,1911,2009
ASN00007057,-28.0619,117.8503,MDTN,1994,1995
ASN00007057,-28.0619,117.8503,MDTX,1994,1997
ASN00007058,-24.4,116.3078,TMAX,1986,2000
ASN00007058,-24.4,116.3078,TMIN,1986,2000
ASN00007058,-24.4,116.3078,PRCP,1902,2020
ASN00007058,-24.4,116.3078,DAPR,1933,2010
ASN00007058,-24.4,116.3078,DATN,1994,1998
ASN00007058,-24.4,116.3078,DATX,1994,1998
ASN00007058,-24.4,116.3078,DWPR,1933,2010
ASN00007058,-24.4,116.3078,MDPR,1933,2010
ASN00007058,-24.4,116.3078,MDTN,1994,1998
ASN00007058,-24.4,116.3078,MDTX,1994,1998
ASN00007059,-24.2297,118.2408,PRCP,1939,2025
ASN00007059,-24.2297,118.2408,DAPR,1998,2020
ASN00007059,-24.2297,118.2408,DWPR,1998,2020
ASN00007059,-24.2297,118.2408,MDPR,1998,2020
ASN00007060,-27.4189,116.6897,PRCP,1901,2014
ASN00007060,-27.4189,116.6897,DAPR,1964,2003
ASN00007060,-27.4189,116.6897,DWPR,1964,2003
ASN00007060,-27.4189,116.6897,MDPR,1964,2003
ASN00007061,-24.8333,118.4717,PRCP,1925,1984
ASN00007062,-23.7942,120.2442,TMAX,1957,1981
ASN00007062,-23.7942,120.2442,TMIN,1957,1981
ASN00007062,-23.7942,120.2442,PRCP,1916,1981
ASN00007063,-28.5253,117.0344,PRCP,1905,2014
ASN00007063,-28.5253,117.0344,DAPR,1975,2003
ASN00007063,-28.5253,117.0344,DWPR,1975,2002
ASN00007063,-28.5253,117.0344,MDPR,1975,2003
ASN00007064,-27.3636,116.4261,TMAX,1962,1986
ASN00007064,-27.3636,116.4261,TMIN,1962,1986
ASN00007064,-27.3636,116.4261,PRCP,1889,2025
ASN00007064,-27.3636,116.4261,DAPR,1999,2022
ASN00007064,-27.3636,116.4261,DWPR,1999,2022
ASN00007064,-27.3636,116.4261,MDPR,1999,2022
ASN00007065,-28.6519,117.6083,PRCP,1906,2020
ASN00007065,-28.6519,117.6083,DAPR,1975,1979
ASN00007065,-28.6519,117.6083,DWPR,1975,1979
ASN00007065,-28.6519,117.6083,MDPR,1975,1979
ASN00007066,-26.9,118.4,PRCP,1895,1955
ASN00007066,-26.9,118.4,DAPR,1917,1954
ASN00007066,-26.9,118.4,DWPR,1917,1954
ASN00007066,-26.9,118.4,MDPR,1917,1954
ASN00007067,-28.9464,118.1867,TMAX,1976,1980
ASN00007067,-28.9464,118.1867,TMIN,1976,1980
ASN00007067,-28.9464,118.1867,PRCP,1921,2025
ASN00007067,-28.9464,118.1867,DAPR,1926,2024
ASN00007067,-28.9464,118.1867,DWPR,1926,2024
